660.418	551	-60332	1.0000000000
660.419	551	-60329	1.0000000000
660.420	551	-60326	1.0000000000
660.421	551	-60322	1.0000000000
660.422	551	-60319	1.0000000000
660.423	551	-60316	1.0000000000
660.424	551	-60313	1.0000000000
660.425	551	-60310	1.0000000000
660.426	551	-60307	1.0000000000
660.427	551	-60304	1.0000000000
660.428	551	-60301	1.0000000000
660.429	551	-60297	1.0000000000
660.430	551	-60294	1.0000000000
660.431	551	-60291	1.0000000000
660.432	551	-60288	1.0000000000
660.433	551	-60285	1.0000000000
660.434	551	-60282	1.0000000000
660.435	551	-60279	1.0000000000
660.436	551	-60276	1.0000000000
660.437	551	-60272	1.0000000000
660.438	551	-60269	1.0000000000
660.439	551	-60266	1.0000000000
660.440	551	-60263	1.0000000000
660.441	551	-60260	1.0000000000
660.442	551	-60257	1.0000000000
660.443	551	-60254	1.0000000000
660.444	551	-60250	1.0000000000
660.445	551	-60247	1.0000000000
660.446	551	-60244	1.0000000000
660.447	551	-60241	1.0000000000
660.448	551	-60238	1.0000000000
660.449	551	-60235	1.0000000000
660.450	551	-60232	1.0000000000
660.451	551	-60229	1.0000000000
660.452	551	-60225	1.0000000000
660.453	551	-60222	1.0000000000
660.454	551	-60219	1.0000000000
660.455	551	-60216	1.0000000000
660.456	551	-60213	1.0000000000
660.457	551	-60210	1.0000000000
660.458	551	-60207	1.0000000000
660.459	551	-60203	1.0000000000
660.460	551	-60200	1.0000000000
660.461	551	-60197	1.0000000000
660.462	551	-60194	1.0000000000
660.463	551	-60191	1.0000000000
660.464	551	-60188	1.0000000000
660.465	551	-60185	1.0000000000
660.466	551	-60182	1.0000000000
660.467	551	-60178	1.0000000000
660.468	551	-60175	1.0000000000
660.469	551	-60172	1.0000000000
660.470	551	-60169	1.0000000000
660.471	551	-60166	1.0000000000
660.472	551	-60163	1.0000000000
660.473	552	-60160	1.0000000000
660.474	552	-60157	1.0000000000
660.475	552	-60153	1.0000000000
660.476	552	-60150	1.0000000000
660.477	552	-60147	1.0000000000
660.478	552	-60144	1.0000000000
660.479	552	-60141	1.0000000000
660.480	552	-60138	1.0000000000
660.481	552	-60135	1.0000000000
660.482	552	-60131	1.0000000000
660.483	552	-60128	1.0000000000
660.484	552	-60125	1.0000000000
660.485	552	-60122	1.0000000000
660.486	552	-60119	1.0000000000
660.487	552	-60116	1.0000000000
660.488	552	-60113	1.0000000000
660.489	552	-60110	1.0000000000
660.490	552	-60106	1.0000000000
660.491	552	-60103	1.0000000000
660.492	552	-60100	1.0000000000
660.493	552	-60097	1.0000000000
660.494	552	-60094	1.0000000000
660.495	552	-60091	1.0000000000
660.496	552	-60088	1.0000000000
660.497	552	-60085	1.0000000000
660.498	552	-60081	1.0000000000
660.499	552	-60078	1.0000000000
660.500	552	-60075	1.0000000000
660.501	552	-60072	1.0000000000
660.502	552	-60069	1.0000000000
660.503	552	-60066	1.0000000000
660.504	552	-60063	1.0000000000
660.505	552	-60059	1.0000000000
660.506	552	-60056	1.0000000000
660.507	552	-60053	1.0000000000
660.508	552	-60050	1.0000000000
660.509	552	-60047	1.0000000000
660.510	552	-60044	1.0000000000
660.511	552	-60041	1.0000000000
660.512	552	-60038	1.0000000000
660.513	552	-60034	1.0000000000
660.514	552	-60031	1.0000000000
660.515	552	-60028	1.0000000000
660.516	552	-60025	1.0000000000
660.517	552	-60022	1.0000000000
660.518	552	-60019	1.0000000000
660.519	552	-60016	1.0000000000
660.520	552	-60012	1.0000000000
660.521	552	-60009	1.0000000000
660.522	552	-60006	1.0000000000
660.523	552	-60003	1.0000000000
660.524	552	-60000	1.0000000000
660.525	552	-59997	1.0000000000
660.526	552	-59994	1.0000000000
660.527	552	-59991	1.0000000000
660.528	552	-59987	1.0000000000
660.529	552	-59984	1.0000000000
660.530	552	-59981	1.0000000000
660.531	552	-59978	1.0000000000
660.532	552	-59975	1.0000000000
660.533	552	-59972	1.0000000000
660.534	553	-59969	1.0000000000
660.535	553	-59966	1.0000000000
660.536	553	-59962	1.0000000000
660.537	553	-59959	1.0000000000
660.538	553	-59956	1.0000000000
660.539	553	-59953	1.0000000000
660.540	553	-59950	1.0000000000
660.541	553	-59947	1.0000000000
660.542	553	-59944	1.0000000000
660.543	553	-59940	1.0000000000
660.544	553	-59937	1.0000000000
660.545	553	-59934	1.0000000000
660.546	553	-59931	1.0000000000
660.547	553	-59928	1.0000000000
660.548	553	-59925	1.0000000000
660.549	553	-59922	1.0000000000
660.550	553	-59919	1.0000000000
660.551	553	-59915	1.0000000000
660.552	553	-59912	1.0000000000
660.553	553	-59909	1.0000000000
660.554	553	-59906	1.0000000000
660.555	553	-59903	1.0000000000
660.556	553	-59900	1.0000000000
660.557	553	-59897	1.0000000000
660.558	553	-59894	1.0000000000
660.559	553	-59890	1.0000000000
660.560	553	-59887	1.0000000000
660.561	553	-59884	1.0000000000
660.562	553	-59881	1.0000000000
660.563	553	-59878	1.0000000000
660.564	553	-59875	1.0000000000
660.565	553	-59872	1.0000000000
660.566	553	-59868	1.0000000000
660.567	553	-59865	1.0000000000
660.568	553	-59862	1.0000000000
660.569	553	-59859	1.0000000000
660.570	553	-59856	1.0000000000
660.571	553	-59853	1.0000000000
660.572	553	-59850	1.0000000000
660.573	553	-59847	1.0000000000
660.574	553	-59843	1.0000000000
660.575	553	-59840	1.0000000000
660.576	553	-59837	1.0000000000
660.577	553	-59834	1.0000000000
660.578	553	-59831	1.0000000000
660.579	553	-59828	1.0000000000
660.580	553	-59825	1.0000000000
660.581	553	-59821	1.0000000000
660.582	553	-59818	1.0000000000
660.583	553	-59815	1.0000000000
660.584	553	-59812	1.0000000000
660.585	553	-59809	1.0000000000
660.586	553	-59806	1.0000000000
660.587	553	-59803	1.0000000000
660.588	553	-59800	1.0000000000
660.589	553	-59796	1.0000000000
660.590	553	-59793	1.0000000000
660.591	553	-59790	1.0000000000
660.592	553	-59787	1.0000000000
660.593	553	-59784	1.0000000000
660.594	553	-59781	1.0000000000
660.595	553	-59778	1.0000000000
660.596	554	-59775	1.0000000000
660.597	554	-59771	1.0000000000
660.598	554	-59768	1.0000000000
660.599	554	-59765	1.0000000000
660.600	554	-59762	1.0000000000
660.601	554	-59759	1.0000000000
660.602	554	-59756	1.0000000000
660.603	554	-59753	1.0000000000
660.604	554	-59749	1.0000000000
660.605	554	-59746	1.0000000000
660.606	554	-59743	1.0000000000
660.607	554	-59740	1.0000000000
660.608	554	-59737	1.0000000000
660.609	554	-59734	1.0000000000
660.610	554	-59731	1.0000000000
660.611	554	-59728	1.0000000000
660.612	554	-59724	1.0000000000
660.613	554	-59721	1.0000000000
660.614	554	-59718	1.0000000000
660.615	554	-59715	1.0000000000
660.616	554	-59712	1.0000000000
660.617	554	-59709	1.0000000000
660.618	554	-59706	1.0000000000
660.619	554	-59703	1.0000000000
660.620	554	-59699	1.0000000000
660.621	554	-59696	1.0000000000
660.622	554	-59693	1.0000000000
660.623	554	-59690	1.0000000000
660.624	554	-59687	1.0000000000
660.625	554	-59684	1.0000000000
660.626	554	-59681	1.0000000000
660.627	554	-59677	1.0000000000
660.628	554	-59674	1.0000000000
660.629	554	-59671	1.0000000000
660.630	554	-59668	1.0000000000
660.631	554	-59665	1.0000000000
660.632	554	-59662	1.0000000000
660.633	554	-59659	1.0000000000
660.634	554	-59656	1.0000000000
660.635	554	-59652	1.0000000000
660.636	554	-59649	1.0000000000
